 1,6.72044E-44,  5.83401E+00,  1.00000E-02,  1.20123E+00
 2,1.30767E-03,  5.83463E+00,  1.00000E-02,  1.19966E+00
 3,2.53992E-03,  5.83578E+00,  1.00000E-02,  1.19818E+00
 4,3.70108E-03,  5.83684E+00,  1.00000E-02,  1.19678E+00
 5,4.79527E-03,  5.83793E+00,  1.00000E-02,  1.19547E+00
 6,5.82634E-03,  5.83911E+00,  1.00000E-02,  1.19422E+00
 7,6.79794E-03,  5.84043E+00,  1.00000E-02,  1.19305E+00
 8,7.71349E-03,  5.84194E+00,  1.00000E-02,  1.19195E+00
 9,8.57623E-03,  5.84365E+00,  1.00000E-02,  1.19091E+00
10,9.38921E-03,  5.84558E+00,  1.00000E-02,  1.18992E+00
11,1.01553E-02,  5.84777E+00,  1.00000E-02,  1.18899E+00
12,1.08772E-02,  5.85021E+00,  1.00000E-02,  1.18812E+00
13,1.15574E-02,  5.85294E+00,  1.00000E-02,  1.18729E+00
14,1.21985E-02,  5.85597E+00,  1.00000E-02,  1.18651E+00
15,1.28025E-02,  5.85931E+00,  1.00000E-02,  1.18578E+00
16,1.33717E-02,  5.86298E+00,  1.00000E-02,  1.18508E+00
17,1.39081E-02,  5.86702E+00,  1.00000E-02,  1.18442E+00
18,1.44135E-02,  5.87145E+00,  1.00000E-02,  1.18380E+00
19,1.48898E-02,  5.87631E+00,  1.00000E-02,  1.18321E+00
20,1.53386E-02,  5.88163E+00,  1.00000E-02,  1.18266E+00
21,1.57615E-02,  5.88748E+00,  1.00000E-02,  1.18213E+00
22,1.61600E-02,  5.89392E+00,  1.00000E-02,  1.18163E+00
23,1.65355E-02,  5.90102E+00,  1.00000E-02,  1.18116E+00
24,1.68894E-02,  5.90889E+00,  1.00000E-02,  1.18072E+00
25,1.72228E-02,  5.91765E+00,  1.00000E-02,  1.18030E+00
26,1.75371E-02,  5.92747E+00,  1.00000E-02,  1.17990E+00
27,1.78332E-02,  5.93854E+00,  1.00000E-02,  1.17952E+00
28,1.81122E-02,  5.95114E+00,  1.00000E-02,  1.17916E+00
29,1.83751E-02,  5.96564E+00,  1.00000E-02,  1.17882E+00
30,1.86229E-02,  5.98253E+00,  1.00000E-02,  1.17850E+00
31,1.88563E-02,  6.00253E+00,  1.00000E-02,  1.17819E+00
32,1.90763E-02,  6.02656E+00,  1.00000E-02,  1.17790E+00
33,1.92836E-02,  6.05598E+00,  1.00000E-02,  1.17763E+00
34,1.94790E-02,  6.09624E+00,  1.00000E-02,  1.17740E+00
35,1.96631E-02,  6.16768E+00,  1.00000E-02,  1.17729E+00
36,1.98365E-02,  6.30281E+00,  1.00000E-02,  1.17729E+00
37,2.00000E-02,  6.40154E+00,  1.00000E-02,  1.17610E+00
38,2.00780E-02,  6.31373E+00,  1.00077E-02,  1.17389E+00
39,2.01560E-02,  6.11235E+00,  1.00155E-02,  1.17356E+00
40,2.02340E-02,  5.93052E+00,  1.00232E-02,  1.17391E+00
41,2.03120E-02,  5.79227E+00,  1.00307E-02,  1.17431E+00
42,2.03901E-02,  5.68515E+00,  1.00381E-02,  1.17454E+00
43,2.04681E-02,  5.59689E+00,  1.00455E-02,  1.17471E+00
44,2.05461E-02,  5.52146E+00,  1.00526E-02,  1.17481E+00
45,2.06242E-02,  5.45157E+00,  1.00597E-02,  1.17485E+00
46,2.07022E-02,  5.38574E+00,  1.00668E-02,  1.17492E+00
47,2.07803E-02,  5.32589E+00,  1.00736E-02,  1.17499E+00
48,2.08584E-02,  5.26895E+00,  1.00804E-02,  1.17503E+00
49,2.09364E-02,  5.21497E+00,  1.00872E-02,  1.17510E+00
50,2.10145E-02,  5.16612E+00,  1.00937E-02,  1.17516E+00
51,2.10926E-02,  5.11942E+00,  1.01002E-02,  1.17520E+00
52,2.11707E-02,  5.07485E+00,  1.01066E-02,  1.17526E+00
53,2.12488E-02,  5.03457E+00,  1.01128E-02,  1.17533E+00
54,2.13269E-02,  4.99571E+00,  1.01190E-02,  1.17535E+00
55,2.14050E-02,  4.95838E+00,  1.01251E-02,  1.17541E+00
56,2.14831E-02,  4.92470E+00,  1.01309E-02,  1.17547E+00
57,2.15613E-02,  4.89199E+00,  1.01368E-02,  1.17550E+00
58,2.16394E-02,  4.86038E+00,  1.01426E-02,  1.17555E+00
59,2.17175E-02,  4.83201E+00,  1.01481E-02,  1.17561E+00
60,2.17957E-02,  4.80427E+00,  1.01536E-02,  1.17563E+00
61,2.18738E-02,  4.77734E+00,  1.01592E-02,  1.17568E+00
62,2.19520E-02,  4.75334E+00,  1.01644E-02,  1.17573E+00
63,2.20301E-02,  4.72973E+00,  1.01696E-02,  1.17574E+00
64,2.21083E-02,  4.70672E+00,  1.01748E-02,  1.17579E+00
65,2.21865E-02,  4.68641E+00,  1.01796E-02,  1.17583E+00
66,2.22647E-02,  4.66631E+00,  1.01845E-02,  1.17585E+00
67,2.23428E-02,  4.64665E+00,  1.01894E-02,  1.17589E+00
68,2.24210E-02,  4.62950E+00,  1.01939E-02,  1.17593E+00
69,2.24992E-02,  4.61242E+00,  1.01985E-02,  1.17594E+00
70,2.25774E-02,  4.59566E+00,  1.02031E-02,  1.17598E+00
71,2.26556E-02,  4.58127E+00,  1.02073E-02,  1.17602E+00
72,2.27338E-02,  4.56684E+00,  1.02115E-02,  1.17602E+00
73,2.28120E-02,  4.55263E+00,  1.02158E-02,  1.17606E+00
74,2.28902E-02,  4.54067E+00,  1.02197E-02,  1.17609E+00
75,2.29684E-02,  4.52859E+00,  1.02236E-02,  1.17609E+00
76,2.30466E-02,  4.51665E+00,  1.02275E-02,  1.17613E+00
77,2.31248E-02,  4.50686E+00,  1.02311E-02,  1.17616E+00
78,2.32031E-02,  4.49687E+00,  1.02347E-02,  1.17615E+00
79,2.32813E-02,  4.48697E+00,  1.02383E-02,  1.17618E+00
80,2.33595E-02,  4.47914E+00,  1.02416E-02,  1.17621E+00
81,2.34377E-02,  4.47106E+00,  1.02449E-02,  1.17621E+00
82,2.35160E-02,  4.46301E+00,  1.02481E-02,  1.17623E+00
83,2.35942E-02,  4.45696E+00,  1.02511E-02,  1.17625E+00
84,2.36724E-02,  4.45062E+00,  1.02541E-02,  1.17625E+00
85,2.37507E-02,  4.44426E+00,  1.02570E-02,  1.17627E+00
86,2.38289E-02,  4.43987E+00,  1.02597E-02,  1.17629E+00
87,2.39071E-02,  4.43513E+00,  1.02623E-02,  1.17628E+00
88,2.39854E-02,  4.43035E+00,  1.02649E-02,  1.17629E+00
89,2.40636E-02,  4.42749E+00,  1.02672E-02,  1.17631E+00
90,2.41419E-02,  4.42425E+00,  1.02696E-02,  1.17630E+00
91,2.42201E-02,  4.42094E+00,  1.02719E-02,  1.17631E+00
92,2.42984E-02,  4.41952E+00,  1.02739E-02,  1.17632E+00
93,2.43766E-02,  4.41768E+00,  1.02759E-02,  1.17630E+00
94,2.44549E-02,  4.41575E+00,  1.02779E-02,  1.17631E+00
95,2.45331E-02,  4.41567E+00,  1.02795E-02,  1.17632E+00
96,2.46114E-02,  4.41514E+00,  1.02812E-02,  1.17630E+00
97,2.46896E-02,  4.41450E+00,  1.02829E-02,  1.17631E+00
98,2.47679E-02,  4.41567E+00,  1.02842E-02,  1.17632E+00
99,2.48461E-02,  4.41635E+00,  1.02856E-02,  1.17629E+00
100,2.49244E-02,  4.41688E+00,  1.02869E-02,  1.17630E+00
101,2.50026E-02,  4.41921E+00,  1.02880E-02,  1.17630E+00
102,2.50809E-02,  4.42102E+00,  1.02890E-02,  1.17627E+00
103,2.51591E-02,  4.42267E+00,  1.02900E-02,  1.17627E+00
104,2.52374E-02,  4.42609E+00,  1.02908E-02,  1.17627E+00
105,2.53156E-02,  4.42897E+00,  1.02915E-02,  1.17624E+00
106,2.53939E-02,  4.43168E+00,  1.02922E-02,  1.17624E+00
107,2.54721E-02,  4.43613E+00,  1.02926E-02,  1.17623E+00
108,2.55503E-02,  4.44002E+00,  1.02930E-02,  1.17620E+00
109,2.56286E-02,  4.44373E+00,  1.02934E-02,  1.17619E+00
110,2.57068E-02,  4.44917E+00,  1.02934E-02,  1.17618E+00
