   1.9414602131948713e-01	   1.0038658755072452e+00	
   7.6044904954089387e-01	   1.0044052117245990e+00	
   1.3974725392628065e+00	   1.0079513473536996e+00	
   1.9637755674842132e+00	   1.0084906835710534e+00	
   2.1489027240908776e+00	   9.6163584968844884e-01	
   2.3911995197370368e+00	   8.9131989035095782e-01	
   2.6903288692868443e+00	   8.1223971748146828e-01	
   3.0460211046316226e+00	   7.3615286061829222e-01	
   3.4723663844497397e+00	   6.6601218555144071e-01	
   3.8558344349882341e+00	   6.1346735457575452e-01	
   4.3804737404190650e+00	   5.7869365196187339e-01	
   4.8476737387017268e+00	   5.7913860434119024e-01	
   5.2152313708282865e+00	   6.0300423195909236e-01	
   5.5258216149968593e+00	   6.4151283787814806e-01	
   5.8643899254406584e+00	   6.9474532253096022e-01	
   6.1460582649536386e+00	   7.5968140310034815e-01	
   6.3430508183420855e+00	   8.1277905369882175e-01	
   6.5962017553624888e+00	   8.8650631461107532e-01	
   6.7788344819638908e+00	   9.4840862895784861e-01	
   6.9473096328597599e+00	   1.0102974598991881e+00	
   7.5842657055545040e+00	   1.0167829779128668e+00	
   8.1648611435357861e+00	   1.0114570327664987e+00	
   8.7310967547300216e+00	   1.0149357513684303e+00	
   9.1842065943343165e+00	   1.0124278379577352e+00	
   9.8495452354672981e+00	   1.0160009403977037e+00	
   1.0302655075071593e+01	   1.0134930269870088e+00	
   1.0840710368909097e+01	   1.0110660140089169e+00	
   1.1350383094308366e+01	   1.0115514166045354e+00	
   1.1860123236734799e+01	   1.0090974368155761e+00	
   1.2511236885135082e+01	   1.0155964382346883e+00	
   1.2992661876150441e+01	   1.0131154916348610e+00	
   1.3516492177255246e+01	   1.0136143776359132e+00	
   1.3912836879983059e+01	   1.0169312953726388e+00	
