1,2.06244E-44,  2.82575E+01
2,2.58907E-03,  2.81821E+01
3,4.88005E-03,  2.80334E+01
4,6.90726E-03,  2.78842E+01
5,8.70106E-03,  2.77238E+01
6,1.02883E-02,  2.75448E+01
7,1.16929E-02,  2.73456E+01
8,1.29357E-02,  2.71270E+01
9,1.40354E-02,  2.68911E+01
10,1.50085E-02,  2.66409E+01
11,1.58696E-02,  2.63796E+01
12,1.66315E-02,  2.61101E+01
13,1.73057E-02,  2.58347E+01
14,1.79023E-02,  2.55559E+01
15,1.84302E-02,  2.52736E+01
16,1.88973E-02,  2.49870E+01
17,1.93106E-02,  2.46638E+01
18,1.96764E-02,  2.43131E+01
19,2.00000E-02,  2.41975E+01
20,2.02875E-02,  2.44948E+01
21,2.05750E-02,  2.50126E+01
22,2.08624E-02,  2.55658E+01
23,2.11497E-02,  2.61141E+01
24,2.14370E-02,  2.66465E+01
25,2.17242E-02,  2.71714E+01
26,2.20113E-02,  2.77046E+01
27,2.22983E-02,  2.82386E+01
28,2.25853E-02,  2.87767E+01
29,2.28721E-02,  2.93296E+01
30,2.31589E-02,  2.98865E+01
31,2.34456E-02,  3.04494E+01
32,2.37322E-02,  3.10292E+01
33,2.40187E-02,  3.16145E+01
34,2.43051E-02,  3.22075E+01
35,2.45914E-02,  3.28196E+01
36,2.48776E-02,  3.34384E+01
37,2.51637E-02,  3.40667E+01
38,2.54496E-02,  3.47159E+01
39,2.57355E-02,  3.53732E+01
40,2.60213E-02,  3.60413E+01
41,2.63070E-02,  3.67320E+01
42,2.65925E-02,  3.74319E+01
43,2.68780E-02,  3.81439E+01
44,2.71632E-02,  3.88803E+01
45,2.74484E-02,  3.96269E+01
46,2.77335E-02,  4.03871E+01
47,2.80184E-02,  4.11734E+01
48,2.83033E-02,  4.19712E+01
49,2.85880E-02,  4.27843E+01
50,2.88725E-02,  4.36257E+01
51,2.91570E-02,  4.44803E+01
52,2.94413E-02,  4.53537E+01
53,2.97255E-02,  4.62534E+01
54,3.00096E-02,  4.71857E+01
55,3.02935E-02,  4.81711E+01
56,3.05773E-02,  4.91449E+01
57,3.08610E-02,  5.00893E+01
58,3.11445E-02,  5.10673E+01
59,3.14279E-02,  5.20850E+01
60,3.17112E-02,  5.31222E+01
61,3.19944E-02,  5.41807E+01
62,3.22774E-02,  5.52722E+01
63,3.25603E-02,  5.63801E+01
64,3.28431E-02,  5.75085E+01
65,3.31257E-02,  5.86700E+01
66,3.34082E-02,  5.98489E+01
67,3.36906E-02,  6.10496E+01
68,3.39728E-02,  6.22841E+01
69,3.42550E-02,  6.35378E+01
70,3.45370E-02,  6.48147E+01
71,3.48189E-02,  6.61259E+01
72,3.51007E-02,  6.74581E+01
73,3.53824E-02,  6.88149E+01
74,3.56639E-02,  7.02062E+01
75,3.59454E-02,  7.16203E+01
76,3.62267E-02,  7.30601E+01
77,3.65080E-02,  7.45339E+01
78,3.67891E-02,  7.60321E+01
79,3.70702E-02,  7.75567E+01
