 1,1.88442E-45,  2.94457E+01
 2,7.87667E-04,  2.93967E+01
 3,1.54806E-03,  2.93077E+01
 4,2.28211E-03,  2.92329E+01
 5,2.99075E-03,  2.91656E+01
 6,3.67484E-03,  2.91020E+01
 7,4.33525E-03,  2.90402E+01
 8,4.97278E-03,  2.89787E+01
 9,5.58823E-03,  2.89166E+01
10,6.18238E-03,  2.88530E+01
11,6.75594E-03,  2.87876E+01
12,7.30964E-03,  2.87199E+01
13,7.84417E-03,  2.86497E+01
14,8.36019E-03,  2.85766E+01
15,8.85833E-03,  2.85007E+01
16,9.33923E-03,  2.84218E+01
17,9.80347E-03,  2.83398E+01
18,1.02516E-02,  2.82547E+01
19,1.06843E-02,  2.81667E+01
20,1.11019E-02,  2.80756E+01
21,1.15051E-02,  2.79816E+01
22,1.18944E-02,  2.78847E+01
23,1.22701E-02,  2.77851E+01
24,1.26329E-02,  2.76829E+01
25,1.29830E-02,  2.75782E+01
26,1.33211E-02,  2.74711E+01
27,1.36474E-02,  2.73618E+01
28,1.39625E-02,  2.72503E+01
29,1.42666E-02,  2.71369E+01
30,1.45602E-02,  2.70217E+01
31,1.48436E-02,  2.69048E+01
32,1.51173E-02,  2.67863E+01
33,1.53814E-02,  2.66665E+01
34,1.56364E-02,  2.65453E+01
35,1.58826E-02,  2.64230E+01
36,1.61202E-02,  2.62997E+01
37,1.63496E-02,  2.61754E+01
38,1.65711E-02,  2.60502E+01
39,1.67849E-02,  2.59243E+01
40,1.69913E-02,  2.57978E+01
41,1.71905E-02,  2.56705E+01
42,1.73829E-02,  2.55428E+01
43,1.75685E-02,  2.54144E+01
44,1.77478E-02,  2.52855E+01
45,1.79208E-02,  2.51560E+01
46,1.80879E-02,  2.50260E+01
47,1.82492E-02,  2.48952E+01
48,1.84048E-02,  2.47636E+01
49,1.85551E-02,  2.46310E+01
50,1.87002E-02,  2.44971E+01
51,1.88403E-02,  2.43617E+01
52,1.89755E-02,  2.42244E+01
53,1.91060E-02,  2.40844E+01
54,1.92320E-02,  2.39411E+01
55,1.93537E-02,  2.37932E+01
56,1.94711E-02,  2.36392E+01
57,1.95845E-02,  2.34775E+01
58,1.96939E-02,  2.33007E+01
59,1.97996E-02,  2.30713E+01
60,1.99015E-02,  2.26855E+01
61,2.00000E-02,  2.22656E+01
62,2.00259E-02,  2.22061E+01
63,2.00518E-02,  2.24683E+01
64,2.00777E-02,  2.27620E+01
65,2.01036E-02,  2.30207E+01
66,2.01294E-02,  2.32318E+01
67,2.01553E-02,  2.34031E+01
68,2.01812E-02,  2.35441E+01
69,2.02071E-02,  2.36640E+01
70,2.02330E-02,  2.37715E+01
71,2.02589E-02,  2.38756E+01
72,2.02848E-02,  2.39812E+01
