   2.4956398518381601e-01	   1.0090854999369043e+00	
   7.7991964459513552e-01	   1.0004180452888494e+00	
   1.5013660314817743e+00	   1.0072201739365945e+00	
   2.0315814408178827e+00	   1.0046676225677500e+00	
   2.5176882015000541e+00	   9.9901554453673680e-01	
   2.9900504548115232e+00	   9.5054511854373058e-01	
   3.4335211926294762e+00	   8.7758702941884181e-01	
   3.9073560717306641e+00	   7.6491011899412820e-01	
   4.2781071455515880e+00	   6.5213503351676694e-01	
   4.8120391818807944e+00	   4.8753754524885068e-01	
   5.2126635217217103e+00	   3.5644579994890091e-01	
   5.5677767121565820e+00	   2.8340356077888529e-01	
   5.9068312689797660e+00	   2.6843887775384562e-01	
   6.1414696448081756e+00	   3.1146760082865504e-01	
   6.3163614885965957e+00	   3.9112964354864171e-01	
   6.4765971995254414e+00	   4.6772020962150196e-01	
   6.6361316600782345e+00	   5.7488529209041372e-01	
   6.7221049561827266e+00	   6.7892279788211429e-01	
   6.8232953854476381e+00	   7.6157216720410059e-01	
   6.8650197828229826e+00	   8.6862504961284326e-01	
   6.9354253205790268e+00	   1.0093379500722843e+00	
   7.4654303548023186e+00	   1.0159577536222550e+00	
   8.2901709220820390e+00	   1.0136857024038328e+00	
   9.3506017407542572e+00	   1.0085805996661437e+00	
   1.0234177214585090e+01	   1.0094221001174108e+00	
   1.1029325015995237e+01	   1.0132369021631566e+00	
   1.1868791841172138e+01	   1.0109788759522558e+00	
   1.2605104736031173e+01	   1.0116801263283119e+00	
   1.3576967632207490e+01	   1.0156632284643112e+00	
   1.3930397821739822e+01	   1.0159998286448182e+00	
