  -1.4943584040714882e+05	  -7.4707415347580754e+04	
  -1.4626903743128615e+05	  -7.5385590685886287e+04	
  -1.4246683192394942e+05	  -7.5012474147928340e+04	
  -1.3879314828970857e+05	  -7.5687446769169837e+04	
  -1.3448586383249500e+05	  -7.6358415994081326e+04	
  -1.3005065807168600e+05	  -7.6330392219771165e+04	
  -1.2511037336100017e+05	  -7.7346454208330528e+04	
  -1.2156340989135386e+05	  -7.8022227508838027e+04	
  -1.1763568535842348e+05	  -7.8346502611569624e+04	
  -1.1408752074977627e+05	  -7.8324083592121504e+04	
  -1.0990815759615813e+05	  -7.9694045816254700e+04	
  -1.0559967199994370e+05	  -7.9666822721210556e+04	
  -1.0129178697322967e+05	  -7.9988695786144206e+04	
  -9.6097461363854294e+04	  -8.0654060256193668e+04	
  -9.1790176906640758e+04	  -8.1325029481105143e+04	
  -8.6975411221548566e+04	  -8.1643699828974801e+04	
  -8.2034525941362299e+04	  -8.2310665657556252e+04	
  -7.7599320180553303e+04	  -8.2282641883246106e+04	
  -7.3926837685313352e+04	  -8.3655806824443309e+04	
  -7.0632713975355669e+04	  -8.3984085323504914e+04	
  -6.6452149682736665e+04	  -8.4655855227682419e+04	
  -6.2525025719306708e+04	  -8.5329226490391899e+04	
  -5.8470581021781793e+04	  -8.5652700913857669e+04	
  -5.4795696248540029e+04	  -8.5629481215143547e+04	
  -5.1248732778893740e+04	  -8.6305254515651031e+04	
  -4.7575049144652876e+04	  -8.6980227136892543e+04	
  -4.4407645599289754e+04	  -8.7309306315220252e+04	
  -3.9972439838480743e+04	  -8.7281282540910091e+04	
  -3.6299356773740365e+04	  -8.8305351322129398e+04	
  -3.3385393557566320e+04	  -8.8636031858989125e+04	
  -2.9837228948919103e+04	  -8.8613612839541005e+04	
  -2.6797146137650969e+04	  -8.9292588857112612e+04	
  -2.3629142022787404e+04	  -8.9272571875462512e+04	
  -2.0969820274803351e+04	  -9.0303046090809759e+04	
  -1.7295536071062059e+04	  -9.0628922552073520e+04	
  -1.4634412614576635e+04	  -9.0612108287487441e+04	
  -1.0452647182956716e+04	  -9.0585685871709313e+04	
