 1,2.67381E-45,  2.90998E+01
 2,1.30767E-03,  2.90382E+01
 3,2.53992E-03,  2.89248E+01
 4,3.70108E-03,  2.88260E+01
 5,4.79527E-03,  2.87328E+01
 6,5.82634E-03,  2.86391E+01
 7,6.79794E-03,  2.85421E+01
 8,7.71349E-03,  2.84398E+01
 9,8.57623E-03,  2.83311E+01
10,9.38921E-03,  2.82153E+01
11,1.01553E-02,  2.80921E+01
12,1.08772E-02,  2.79616E+01
13,1.15574E-02,  2.78238E+01
14,1.21985E-02,  2.76791E+01
15,1.28025E-02,  2.75278E+01
16,1.33717E-02,  2.73705E+01
17,1.39081E-02,  2.72078E+01
18,1.44135E-02,  2.70401E+01
19,1.48898E-02,  2.68680E+01
20,1.53386E-02,  2.66921E+01
21,1.57615E-02,  2.65130E+01
22,1.61600E-02,  2.63311E+01
23,1.65355E-02,  2.61469E+01
24,1.68894E-02,  2.59607E+01
25,1.72228E-02,  2.57730E+01
26,1.75371E-02,  2.55838E+01
27,1.78332E-02,  2.53933E+01
28,1.81122E-02,  2.52016E+01
29,1.83751E-02,  2.50083E+01
30,1.86229E-02,  2.48132E+01
31,1.88563E-02,  2.46157E+01
32,1.90763E-02,  2.44150E+01
33,1.92836E-02,  2.42095E+01
34,1.94790E-02,  2.39933E+01
35,1.96631E-02,  2.37334E+01
36,1.98365E-02,  2.33785E+01
37,2.00000E-02,  2.30839E+01
38,2.00719E-02,  2.31469E+01
39,2.01439E-02,  2.34789E+01
40,2.02158E-02,  2.38250E+01
41,2.02878E-02,  2.41298E+01
42,2.03597E-02,  2.43851E+01
43,2.04317E-02,  2.46063E+01
44,2.05036E-02,  2.48131E+01
45,2.05755E-02,  2.50083E+01
46,2.06474E-02,  2.51985E+01
47,2.07193E-02,  2.53904E+01
48,2.07913E-02,  2.55776E+01
49,2.08632E-02,  2.57618E+01
50,2.09351E-02,  2.59480E+01
51,2.10070E-02,  2.61292E+01
52,2.10789E-02,  2.63074E+01
53,2.11508E-02,  2.64880E+01
54,2.12226E-02,  2.66641E+01
55,2.12945E-02,  2.68378E+01
56,2.13664E-02,  2.70146E+01
57,2.14383E-02,  2.71873E+01
58,2.15101E-02,  2.73581E+01
59,2.15820E-02,  2.75325E+01
60,2.16538E-02,  2.77031E+01
61,2.17257E-02,  2.78722E+01
62,2.17975E-02,  2.80451E+01
63,2.18694E-02,  2.82145E+01
64,2.19412E-02,  2.83827E+01
65,2.20131E-02,  2.85550E+01
66,2.20849E-02,  2.87240E+01
67,2.21567E-02,  2.88918E+01
68,2.22285E-02,  2.90641E+01
69,2.23003E-02,  2.92332E+01
70,2.23721E-02,  2.94014E+01
71,2.24439E-02,  2.95741E+01
72,2.25157E-02,  2.97438E+01
73,2.25875E-02,  2.99126E+01
74,2.26593E-02,  3.00863E+01
75,2.27311E-02,  3.02568E+01
76,2.28029E-02,  3.04267E+01
77,2.28746E-02,  3.06016E+01
78,2.29464E-02,  3.07734E+01
79,2.30182E-02,  3.09446E+01
80,2.30899E-02,  3.11209E+01
81,2.31616E-02,  3.12942E+01
82,2.32334E-02,  3.14670E+01
83,2.33051E-02,  3.16450E+01
84,2.33768E-02,  3.18200E+01
85,2.34486E-02,  3.19946E+01
86,2.35203E-02,  3.21745E+01
87,2.35920E-02,  3.23514E+01
88,2.36637E-02,  3.25280E+01
89,2.37354E-02,  3.27100E+01
90,2.38071E-02,  3.28890E+01
91,2.38788E-02,  3.30677E+01
92,2.39505E-02,  3.32519E+01
93,2.40221E-02,  3.34332E+01
94,2.40938E-02,  3.36141E+01
95,2.41655E-02,  3.38008E+01
96,2.42371E-02,  3.39844E+01
97,2.43088E-02,  3.41677E+01
98,2.43804E-02,  3.43569E+01
99,2.44520E-02,  3.45430E+01
100,2.45237E-02,  3.47289E+01
101,2.45953E-02,  3.49207E+01
102,2.46669E-02,  3.51094E+01
103,2.47385E-02,  3.52979E+01
104,2.48101E-02,  3.54924E+01
105,2.48817E-02,  3.56838E+01
106,2.49533E-02,  3.58750E+01
107,2.50249E-02,  3.60724E+01
108,2.50965E-02,  3.62666E+01
109,2.51680E-02,  3.64606E+01
110,2.52396E-02,  3.66609E+01
111,2.53112E-02,  3.68580E+01
112,2.53827E-02,  3.70550E+01
113,2.54542E-02,  3.72583E+01
114,2.55258E-02,  3.74583E+01
115,2.55973E-02,  3.76583E+01
116,2.56688E-02,  3.78647E+01
117,2.57403E-02,  3.80678E+01
118,2.58119E-02,  3.82709E+01
119,2.58834E-02,  3.84804E+01
120,2.59548E-02,  3.86866E+01
121,2.60263E-02,  3.88929E+01
122,2.60978E-02,  3.91057E+01
123,2.61693E-02,  3.93151E+01
124,2.62408E-02,  3.95246E+01
125,2.63122E-02,  3.97407E+01
126,2.63837E-02,  3.99534E+01
127,2.64551E-02,  4.01661E+01
128,2.65265E-02,  4.03857E+01
129,2.65980E-02,  4.06017E+01
130,2.66694E-02,  4.08178E+01
131,2.67408E-02,  4.10408E+01
132,2.68122E-02,  4.12603E+01
133,2.68836E-02,  4.14799E+01
134,2.69550E-02,  4.17064E+01
135,2.70264E-02,  4.19293E+01
136,2.70978E-02,  4.21524E+01
137,2.71691E-02,  4.23825E+01
138,2.72405E-02,  4.26090E+01
139,2.73118E-02,  4.28357E+01
140,2.73832E-02,  4.30694E+01
141,2.74545E-02,  4.32995E+01
142,2.75259E-02,  4.35299E+01
143,2.75972E-02,  4.37674E+01
144,2.76685E-02,  4.40011E+01
145,2.77398E-02,  4.42352E+01
146,2.78111E-02,  4.44765E+01
147,2.78824E-02,  4.47140E+01
148,2.79537E-02,  4.49519E+01
149,2.80249E-02,  4.51970E+01
150,2.80962E-02,  4.54384E+01
151,2.81675E-02,  4.56801E+01
152,2.82387E-02,  4.59292E+01
153,2.83100E-02,  4.61744E+01
154,2.83812E-02,  4.64201E+01
155,2.84524E-02,  4.66732E+01
156,2.85236E-02,  4.69224E+01
157,2.85949E-02,  4.71721E+01
158,2.86661E-02,  4.74293E+01
159,2.87373E-02,  4.76825E+01
160,2.88085E-02,  4.79363E+01
161,2.88796E-02,  4.81976E+01
162,2.89508E-02,  4.84550E+01
163,2.90220E-02,  4.87129E+01
164,2.90931E-02,  4.89786E+01
165,2.91643E-02,  4.92402E+01
166,2.92354E-02,  4.95024E+01
167,2.93065E-02,  4.97724E+01
168,2.93777E-02,  5.00384E+01
169,2.94488E-02,  5.03051E+01
170,2.95199E-02,  5.05796E+01
171,2.95910E-02,  5.08502E+01
172,2.96621E-02,  5.11215E+01
173,2.97331E-02,  5.14009E+01
174,2.98042E-02,  5.16764E+01
175,2.98753E-02,  5.19528E+01
176,2.99463E-02,  5.22373E+01
177,3.00174E-02,  5.25178E+01
178,3.00884E-02,  5.27989E+01
179,3.01595E-02,  5.30871E+01
180,3.02305E-02,  5.33743E+01
181,3.03015E-02,  5.36720E+01
182,3.03725E-02,  5.39703E+01
183,3.04435E-02,  5.42524E+01
184,3.05145E-02,  5.45370E+01
185,3.05855E-02,  5.48309E+01
186,3.06565E-02,  5.51217E+01
187,3.07274E-02,  5.54141E+01
188,3.07984E-02,  5.57150E+01
189,3.08693E-02,  5.60121E+01
190,3.09403E-02,  5.63102E+01
191,3.10112E-02,  5.66165E+01
192,3.10821E-02,  5.69187E+01
193,3.11531E-02,  5.72217E+01
194,3.12239E-02,  5.75329E+01
195,3.12948E-02,  5.78399E+01
196,3.13657E-02,  5.81478E+01
197,3.14366E-02,  5.84637E+01
198,3.15075E-02,  5.87754E+01
199,3.15784E-02,  5.90879E+01
200,3.16492E-02,  5.94085E+01
201,3.17201E-02,  5.97249E+01
202,3.17909E-02,  6.00422E+01
203,3.18617E-02,  6.03675E+01
204,3.19326E-02,  6.06886E+01
205,3.20034E-02,  6.10107E+01
206,3.20742E-02,  6.13407E+01
207,3.21450E-02,  6.16667E+01
208,3.22158E-02,  6.19935E+01
209,3.22866E-02,  6.23284E+01
210,3.23573E-02,  6.26592E+01
211,3.24281E-02,  6.29910E+01
212,3.24989E-02,  6.33307E+01
213,3.25696E-02,  6.36664E+01
214,3.26404E-02,  6.40031E+01
215,3.27111E-02,  6.43478E+01
216,3.27818E-02,  6.46886E+01
217,3.28525E-02,  6.50303E+01
218,3.29233E-02,  6.53800E+01
219,3.29940E-02,  6.57257E+01
220,3.30647E-02,  6.60726E+01
221,3.31353E-02,  6.64273E+01
222,3.32060E-02,  6.67782E+01
223,3.32767E-02,  6.71301E+01
224,3.33473E-02,  6.74900E+01
225,3.34180E-02,  6.78461E+01
226,3.34886E-02,  6.82032E+01
227,3.35593E-02,  6.85682E+01
228,3.36299E-02,  6.89295E+01
229,3.37005E-02,  6.92920E+01
230,3.37711E-02,  6.96622E+01
231,3.38417E-02,  7.00288E+01
232,3.39124E-02,  7.03966E+01
233,3.39829E-02,  7.07720E+01
234,3.40535E-02,  7.11439E+01
235,3.41241E-02,  7.15171E+01
236,3.41947E-02,  7.18978E+01
237,3.42652E-02,  7.22752E+01
