 1,6.79212E-44,  5.83410E+00,  1.00000E-02,  1.20072E+00
 2,1.30767E-03,  5.83479E+00,  1.00000E-02,  1.19915E+00
 3,2.53992E-03,  5.83609E+00,  1.00000E-02,  1.19767E+00
 4,3.70108E-03,  5.83728E+00,  1.00000E-02,  1.19627E+00
 5,4.79527E-03,  5.83850E+00,  1.00000E-02,  1.19496E+00
 6,5.82634E-03,  5.83983E+00,  1.00000E-02,  1.19371E+00
 7,6.79794E-03,  5.84132E+00,  1.00000E-02,  1.19254E+00
 8,7.71349E-03,  5.84301E+00,  1.00000E-02,  1.19144E+00
 9,8.57623E-03,  5.84493E+00,  1.00000E-02,  1.19039E+00
10,9.38921E-03,  5.84711E+00,  1.00000E-02,  1.18941E+00
11,1.01553E-02,  5.84957E+00,  1.00000E-02,  1.18848E+00
12,1.08772E-02,  5.85231E+00,  1.00000E-02,  1.18760E+00
13,1.15574E-02,  5.85537E+00,  1.00000E-02,  1.18678E+00
14,1.21985E-02,  5.85876E+00,  1.00000E-02,  1.18599E+00
15,1.28025E-02,  5.86249E+00,  1.00000E-02,  1.18526E+00
16,1.33717E-02,  5.86659E+00,  1.00000E-02,  1.18456E+00
17,1.39081E-02,  5.87109E+00,  1.00000E-02,  1.18390E+00
18,1.44135E-02,  5.87601E+00,  1.00000E-02,  1.18327E+00
19,1.48898E-02,  5.88139E+00,  1.00000E-02,  1.18269E+00
20,1.53386E-02,  5.88727E+00,  1.00000E-02,  1.18213E+00
21,1.57615E-02,  5.89371E+00,  1.00000E-02,  1.18160E+00
22,1.61600E-02,  5.90077E+00,  1.00000E-02,  1.18110E+00
23,1.65355E-02,  5.90853E+00,  1.00000E-02,  1.18063E+00
24,1.68894E-02,  5.91709E+00,  1.00000E-02,  1.18018E+00
25,1.72228E-02,  5.92658E+00,  1.00000E-02,  1.17976E+00
26,1.75371E-02,  5.93718E+00,  1.00000E-02,  1.17935E+00
27,1.78332E-02,  5.94908E+00,  1.00000E-02,  1.17897E+00
28,1.81122E-02,  5.96256E+00,  1.00000E-02,  1.17861E+00
29,1.83751E-02,  5.97801E+00,  1.00000E-02,  1.17827E+00
30,1.86229E-02,  5.99593E+00,  1.00000E-02,  1.17794E+00
31,1.88563E-02,  6.01707E+00,  1.00000E-02,  1.17764E+00
32,1.90763E-02,  6.04236E+00,  1.00000E-02,  1.17735E+00
33,1.92836E-02,  6.07323E+00,  1.00000E-02,  1.17707E+00
34,1.94790E-02,  6.11529E+00,  1.00000E-02,  1.17684E+00
35,1.96631E-02,  6.18958E+00,  1.00000E-02,  1.17674E+00
36,1.98365E-02,  6.32959E+00,  1.00000E-02,  1.17673E+00
37,2.00000E-02,  6.43203E+00,  1.00000E-02,  1.17551E+00
38,2.00780E-02,  6.34179E+00,  1.00080E-02,  1.17323E+00
39,2.01560E-02,  6.13421E+00,  1.00160E-02,  1.17289E+00
40,2.02341E-02,  5.94679E+00,  1.00239E-02,  1.17326E+00
41,2.03121E-02,  5.80428E+00,  1.00316E-02,  1.17367E+00
42,2.03902E-02,  5.69394E+00,  1.00392E-02,  1.17392E+00
43,2.04682E-02,  5.60308E+00,  1.00469E-02,  1.17409E+00
44,2.05463E-02,  5.52542E+00,  1.00542E-02,  1.17420E+00
45,2.06243E-02,  5.45350E+00,  1.00616E-02,  1.17424E+00
46,2.07024E-02,  5.38577E+00,  1.00689E-02,  1.17431E+00
47,2.07805E-02,  5.32417E+00,  1.00759E-02,  1.17439E+00
48,2.08586E-02,  5.26559E+00,  1.00830E-02,  1.17443E+00
49,2.09367E-02,  5.21006E+00,  1.00900E-02,  1.17450E+00
50,2.10148E-02,  5.15977E+00,  1.00967E-02,  1.17457E+00
51,2.10929E-02,  5.11172E+00,  1.01034E-02,  1.17461E+00
52,2.11710E-02,  5.06587E+00,  1.01101E-02,  1.17468E+00
53,2.12492E-02,  5.02438E+00,  1.01165E-02,  1.17474E+00
54,2.13273E-02,  4.98439E+00,  1.01228E-02,  1.17477E+00
55,2.14054E-02,  4.94596E+00,  1.01292E-02,  1.17484E+00
56,2.14836E-02,  4.91125E+00,  1.01353E-02,  1.17490E+00
57,2.15618E-02,  4.87756E+00,  1.01413E-02,  1.17493E+00
58,2.16399E-02,  4.84500E+00,  1.01474E-02,  1.17498E+00
59,2.17181E-02,  4.81572E+00,  1.01531E-02,  1.17504E+00
60,2.17962E-02,  4.78712E+00,  1.01588E-02,  1.17507E+00
61,2.18744E-02,  4.75936E+00,  1.01646E-02,  1.17512E+00
62,2.19526E-02,  4.73456E+00,  1.01700E-02,  1.17517E+00
63,2.20308E-02,  4.71019E+00,  1.01754E-02,  1.17519E+00
64,2.21090E-02,  4.68643E+00,  1.01808E-02,  1.17524E+00
65,2.21872E-02,  4.66540E+00,  1.01859E-02,  1.17529E+00
66,2.22654E-02,  4.64461E+00,  1.01910E-02,  1.17530E+00
67,2.23436E-02,  4.62427E+00,  1.01961E-02,  1.17535E+00
68,2.24218E-02,  4.60647E+00,  1.02009E-02,  1.17539E+00
69,2.25000E-02,  4.58877E+00,  1.02056E-02,  1.17541E+00
70,2.25783E-02,  4.57139E+00,  1.02104E-02,  1.17545E+00
71,2.26565E-02,  4.55640E+00,  1.02149E-02,  1.17549E+00
72,2.27347E-02,  4.54140E+00,  1.02193E-02,  1.17550E+00
73,2.28129E-02,  4.52662E+00,  1.02238E-02,  1.17554E+00
74,2.28912E-02,  4.51410E+00,  1.02279E-02,  1.17557E+00
75,2.29694E-02,  4.50149E+00,  1.02320E-02,  1.17558E+00
76,2.30477E-02,  4.48902E+00,  1.02362E-02,  1.17561E+00
77,2.31259E-02,  4.47872E+00,  1.02400E-02,  1.17564E+00
78,2.32042E-02,  4.46824E+00,  1.02438E-02,  1.17565E+00
79,2.32824E-02,  4.45784E+00,  1.02476E-02,  1.17568E+00
80,2.33607E-02,  4.44953E+00,  1.02510E-02,  1.17571E+00
81,2.34390E-02,  4.44098E+00,  1.02545E-02,  1.17570E+00
82,2.35172E-02,  4.43247E+00,  1.02580E-02,  1.17573E+00
83,2.35955E-02,  4.42597E+00,  1.02612E-02,  1.17576E+00
84,2.36738E-02,  4.41918E+00,  1.02643E-02,  1.17575E+00
85,2.37520E-02,  4.41238E+00,  1.02675E-02,  1.17578E+00
86,2.38303E-02,  4.40755E+00,  1.02703E-02,  1.17580E+00
87,2.39086E-02,  4.40239E+00,  1.02732E-02,  1.17579E+00
88,2.39869E-02,  4.39719E+00,  1.02760E-02,  1.17581E+00
89,2.40652E-02,  4.39391E+00,  1.02785E-02,  1.17583E+00
90,2.41434E-02,  4.39026E+00,  1.02810E-02,  1.17582E+00
91,2.42217E-02,  4.38654E+00,  1.02836E-02,  1.17584E+00
92,2.43000E-02,  4.38471E+00,  1.02857E-02,  1.17585E+00
93,2.43783E-02,  4.38248E+00,  1.02879E-02,  1.17584E+00
94,2.44566E-02,  4.38016E+00,  1.02901E-02,  1.17585E+00
95,2.45349E-02,  4.37969E+00,  1.02920E-02,  1.17586E+00
96,2.46132E-02,  4.37878E+00,  1.02939E-02,  1.17584E+00
97,2.46914E-02,  4.37777E+00,  1.02957E-02,  1.17585E+00
98,2.47697E-02,  4.37857E+00,  1.02973E-02,  1.17586E+00
99,2.48480E-02,  4.37890E+00,  1.02988E-02,  1.17584E+00
100,2.49263E-02,  4.37908E+00,  1.03004E-02,  1.17585E+00
101,2.50046E-02,  4.38105E+00,  1.03016E-02,  1.17585E+00
102,2.50829E-02,  4.38252E+00,  1.03028E-02,  1.17583E+00
103,2.51612E-02,  4.38383E+00,  1.03041E-02,  1.17583E+00
104,2.52395E-02,  4.38690E+00,  1.03050E-02,  1.17583E+00
105,2.53178E-02,  4.38945E+00,  1.03059E-02,  1.17580E+00
106,2.53961E-02,  4.39183E+00,  1.03068E-02,  1.17580E+00
107,2.54743E-02,  4.39595E+00,  1.03074E-02,  1.17580E+00
108,2.55526E-02,  4.39953E+00,  1.03079E-02,  1.17577E+00
109,2.56309E-02,  4.40291E+00,  1.03085E-02,  1.17576E+00
