   1.8728832104008300e-01	   9.9979982588420957e-01	
   7.5156749183641758e-01	   1.0003372346183013e+00	
   1.5134115485032296e+00	   9.9813385880852490e-01	
   2.0351010771227935e+00	   1.0103464722907598e+00	
   2.6982634549920093e+00	   1.0051201723517174e+00	
   3.4457990041136304e+00	   1.0116899941259891e+00	
   4.2077102368722032e+00	   1.0065577407154127e+00	
   4.8143775215700257e+00	   1.0042065775037616e+00	
   5.3081217960168159e+00	   1.0046768101460921e+00	
   5.9147219046228754e+00	   1.0052545245352407e+00	
   6.6480832983828257e+00	   1.0147397886919596e+00	
   7.1560017281912875e+00	   1.0122945789518423e+00	
   7.7626018367973479e+00	   1.0128722933409910e+00	
   8.4116572353966532e+00	   1.0076325581835965e+00	
   9.0322299710890999e+00	   1.0140814629926973e+00	
   9.8082481831175823e+00	   1.0089626448004736e+00	
   1.0414848291723642e+01	   1.0095403591896221e+00	
   1.1148276861575352e+01	   1.0160967457455414e+00	
   1.1698516229193540e+01	   1.0136918416604805e+00	
   1.2319290493161269e+01	   1.0113541136671818e+00	
   1.2968278715668818e+01	   1.0090432561105871e+00	
   1.3617132585992840e+01	   1.0125901537555928e+00	
   1.3899272171391006e+01	   1.0128588581226388e+00	
