   1.9866522859473330e-02	   5.6492556254222492e+00	
   2.6757284256697800e-01	   6.0410077559372084e+00	
   6.5143112241504142e-01	   5.7646098901812621e+00	
   9.4867192051906124e-01	   6.1654094140106537e+00	
   1.3572635118404524e+00	   5.5470200809692045e+00	
   1.7535393390125733e+00	   5.6193992274846636e+00	
   2.0754795208649925e+00	   5.3316921200857550e+00	
   2.3359765928707756e+00	   9.8838880662422284e+00	
   2.6211391209000285e+00	   1.3401062217227675e+01	
   2.9558021996008681e+00	   1.6580768597584765e+01	
   3.2780138032527200e+00	   1.9065182801727829e+01	
   3.6373084102521003e+00	   2.0863352222971102e+01	
   4.0089187814007508e+00	   2.1970753164657580e+01	
   4.3061256517798414e+00	   2.2025037524544175e+01	
   4.5908471193850167e+00	   2.1037514544273918e+01	
   4.8877825679646749e+00	   1.8319677592618561e+01	
   5.1228338462736174e+00	   1.5937046563262953e+01	
   5.3578851245825598e+00	   1.3554415533907260e+01	
   5.6176018589149734e+00	   1.0136762709380562e+01	
   5.8897700682963725e+00	   7.4144020610679746e+00	
   6.1742879695519735e+00	   4.3477880971412830e+00	
   6.5083403492040883e+00	   1.2902215265289456e+00	
   6.9044465377515634e+00	  -3.6997514666924047e-01	
   7.3005187985741102e+00	  -2.3766869838103162e+00	
   7.7709267047163566e+00	  -4.0233125670369461e+00	
   8.1794165128629626e+00	  -5.6812473919065383e+00	
   8.4642058359179941e+00	  -5.9757400442913493e+00	
   8.7739320367959301e+00	  -4.5331331803051214e+00	
   9.0837260931237243e+00	  -2.3974959884334766e+00	
   9.3935540771764483e+00	   8.4656367380979702e-02	
   9.7157656808282997e+00	   2.5690705715239446e+00	
   1.0037841573580437e+01	   3.6674241198960615e+00	
   1.0322698752085328e+01	   4.0659617953966816e+00	
   1.0570438999517760e+01	   4.8042290898544309e+00	
   1.0904932439593953e+01	   6.2513596504977826e+00	
   1.1226906549171302e+01	   6.3101677070415931e+00	
   1.1561230350622850e+01	   6.0247224479712997e+00	
   1.1858437221001942e+01	   6.0790068078578940e+00	
   1.2242329428574932e+01	   6.1491241060447379e+00	
   1.2601386541499808e+01	   5.5216873796888635e+00	
   1.2824223838834271e+01	   4.8693703217183000e+00	
   1.3183382734933934e+01	   5.2814790871907320e+00	
   1.3505322916786355e+01	   4.9937719797917381e+00	
   1.3753029236493857e+01	   5.3855241103067044e+00	
   1.3988351936602237e+01	   5.7750143924929631e+00	
