  -1.4987931649912245e+05	  -5.8673356899553430e+04	
  -1.4738213337952967e+05	  -5.9345835887751658e+04	
  -1.4463570557208755e+05	  -6.0360868726745699e+04	
  -1.4138723620812228e+05	  -5.9996214627511465e+04	
  -1.3776578785758911e+05	  -6.0661589964425904e+04	
  -1.3414315544678111e+05	  -6.0638700421400383e+04	
  -1.3114511483094000e+05	  -6.0619757351310283e+04	
  -1.2802156382596810e+05	  -6.0255892546663119e+04	
  -1.2490393312237030e+05	  -6.3333352141715834e+04	
  -1.2166079202964173e+05	  -6.6065890002211483e+04	
  -1.1879359007416808e+05	  -6.9489060626408362e+04	
  -1.1492881733715965e+05	  -7.3938314213818507e+04	
  -1.1256128881765954e+05	  -7.7364642016363825e+04	
  -1.1056851537513956e+05	  -8.0793337702670236e+04	
  -1.0782682380879670e+05	  -8.4561430061424267e+04	
  -1.0508276412190424e+05	  -8.6952992660298274e+04	
  -1.0183843896890084e+05	  -8.8997265640853933e+04	
  -9.8470379517178866e+04	  -9.1729014206762484e+04	
  -9.5471154841062933e+04	  -9.1021806256732423e+04	
  -9.1848522430254947e+04	  -9.0998916713706902e+04	
  -8.8723195334870834e+04	  -8.9602654589149766e+04	
  -8.5348031521499943e+04	  -8.8204813875418447e+04	
  -8.1723623020279687e+04	  -8.7149527012482955e+04	
  -7.8348459206908825e+04	  -8.5751686298751665e+04	
  -7.5474152889786288e+04	  -8.5045267643308674e+04	
  -7.2977561800330906e+04	  -8.6061879071476898e+04	
  -6.9977153063940175e+04	  -8.4666406241506862e+04	
  -6.5981541666564284e+04	  -8.5673546134630029e+04	
  -6.2858582691729782e+04	  -8.5653813769952860e+04	
  -6.0110378793875439e+04	  -8.5636449289036944e+04	
  -5.7112930208171747e+04	  -8.5961638658916840e+04	
  -5.3615808186494556e+04	  -8.6283670850448383e+04	
  -5.0742685929646817e+04	  -8.6265517074945383e+04	
  -4.8370421169047419e+04	  -8.6938785357730696e+04	
  -4.5998156408448034e+04	  -8.7612053640516009e+04	
  -4.2376116027777462e+04	  -8.7933296537460483e+04	
  -3.8878401975962857e+04	  -8.7911196289022046e+04	
  -3.5006524877305492e+04	  -8.8230860596792336e+04	
  -3.0884219030523949e+04	  -8.8204813875418447e+04	
  -2.6638178885023881e+04	  -8.8866242739397465e+04	
  -2.3516403970464220e+04	  -8.9534775254660257e+04	
  -2.0269710696911177e+04	  -9.0202518475335979e+04	
  -1.6896915004089911e+04	  -9.0181207521484626e+04	
  -1.3649629700399440e+04	  -9.0504818302190339e+04	
  -1.0277426037715632e+04	  -9.0827639788308981e+04	
