 1,1.01669E-45,  2.91003E+01
 2,1.30767E-03,  2.90392E+01
 3,2.53992E-03,  2.89265E+01
 4,3.70108E-03,  2.88285E+01
 5,4.79527E-03,  2.87359E+01
 6,5.82634E-03,  2.86429E+01
 7,6.79794E-03,  2.85466E+01
 8,7.71349E-03,  2.84450E+01
 9,8.57623E-03,  2.83370E+01
10,9.38921E-03,  2.82220E+01
11,1.01553E-02,  2.80997E+01
12,1.08772E-02,  2.79700E+01
13,1.15574E-02,  2.78331E+01
14,1.21985E-02,  2.76893E+01
15,1.28025E-02,  2.75391E+01
16,1.33717E-02,  2.73829E+01
17,1.39081E-02,  2.72211E+01
18,1.44135E-02,  2.70545E+01
19,1.48898E-02,  2.68836E+01
20,1.53386E-02,  2.67088E+01
21,1.57615E-02,  2.65308E+01
22,1.61600E-02,  2.63501E+01
23,1.65355E-02,  2.61671E+01
24,1.68894E-02,  2.59821E+01
25,1.72228E-02,  2.57956E+01
26,1.75371E-02,  2.56076E+01
27,1.78332E-02,  2.54184E+01
28,1.81122E-02,  2.52279E+01
29,1.83751E-02,  2.50359E+01
30,1.86229E-02,  2.48421E+01
31,1.88563E-02,  2.46459E+01
32,1.90763E-02,  2.44466E+01
33,1.92836E-02,  2.42426E+01
34,1.94790E-02,  2.40280E+01
35,1.96631E-02,  2.37702E+01
36,1.98365E-02,  2.34191E+01
37,2.00000E-02,  2.31272E+01
38,2.00720E-02,  2.31878E+01
39,2.01439E-02,  2.35139E+01
40,2.02159E-02,  2.38540E+01
41,2.02878E-02,  2.41537E+01
42,2.03597E-02,  2.44046E+01
43,2.04317E-02,  2.46221E+01
44,2.05036E-02,  2.48254E+01
45,2.05755E-02,  2.50173E+01
46,2.06474E-02,  2.52042E+01
47,2.07194E-02,  2.53929E+01
48,2.07913E-02,  2.55771E+01
49,2.08632E-02,  2.57582E+01
50,2.09351E-02,  2.59414E+01
51,2.10070E-02,  2.61197E+01
52,2.10789E-02,  2.62951E+01
53,2.11508E-02,  2.64728E+01
54,2.12227E-02,  2.66463E+01
55,2.12945E-02,  2.68173E+01
56,2.13664E-02,  2.69914E+01
57,2.14383E-02,  2.71615E+01
58,2.15102E-02,  2.73298E+01
59,2.15820E-02,  2.75016E+01
60,2.16539E-02,  2.76698E+01
61,2.17257E-02,  2.78364E+01
62,2.17976E-02,  2.80069E+01
63,2.18694E-02,  2.81740E+01
64,2.19413E-02,  2.83398E+01
65,2.20131E-02,  2.85098E+01
66,2.20849E-02,  2.86765E+01
67,2.21568E-02,  2.88421E+01
68,2.22286E-02,  2.90122E+01
69,2.23004E-02,  2.91791E+01
70,2.23722E-02,  2.93451E+01
71,2.24440E-02,  2.95157E+01
72,2.25158E-02,  2.96833E+01
73,2.25876E-02,  2.98500E+01
74,2.26594E-02,  3.00215E+01
