  -5.2943441416615430e-03	   5.6580341371211844e+00	
   2.1872313026476567e-01	   5.3854933544483572e+00	
   5.5485676222793712e-01	   6.0738020578353797e+00	
   8.3488627811836602e-01	   5.8114917850225538e+00	
   1.1933019605568176e+00	   5.2500414039007524e+00	
   1.4957669845704273e+00	   5.3052861571452610e+00	
   1.7421892755704549e+00	   5.0368375784163817e+00	
   2.0782615244744669e+00	   5.0982206375769294e+00	
   2.3806958569584959e+00	   4.8400025687082362e+00	
   2.8288228803600917e+00	   5.2353094697021589e+00	
   3.2209685538072637e+00	   5.9338486829491970e+00	
   3.6130221526656978e+00	   5.6919994298567289e+00	
   3.9043154599120866e+00	   6.0586609032423198e+00	
   4.2179215091633377e+00	   5.4890261142324448e+00	
   4.5652575494233103e+00	   6.1793809195914022e+00	
   4.8900966985009386e+00	   5.9252550546668203e+00	
   5.2933527056561722e+00	   5.6854519035462019e+00	
   5.6517990796242037e+00	   5.4374643445375952e+00	
   5.9206568787474128e+00	   5.4865707918660434e+00	
   6.2231525942906041e+00	   5.8552783672237325e+00	
   6.5144152100074137e+00	   5.9084770184962139e+00	
   6.7945061089570018e+00	   6.2730923899099480e+00	
   7.1417193830986525e+00	   5.7095959068160482e+00	
   7.4441844071122638e+00	   5.7648406600605426e+00	
   7.6682325730482725e+00	   5.8057626995009102e+00	
   7.8923421220434395e+00	   6.4736103831677525e+00	
   8.1947457629978899e+00	   5.9019294921857721e+00	
   8.4636035621210972e+00	   5.9510359395142132e+00	
   8.7772709944315093e+00	   6.0083267947307277e+00	
   9.0684722270891562e+00	   5.4345998017767343e+00	
   9.4493848007099501e+00	   5.8176300909386356e+00	
   9.7742546413171603e+00	   5.8769670481271632e+00	
   1.0177479956942811e+01	   5.3237010748933642e+00	
   1.0591938372394850e+01	   5.0859440257448369e+00	
   1.1107279845577242e+01	   5.4935275385708806e+00	
   1.1521738261029277e+01	   5.2557704894223747e+00	
   1.1981067692727676e+01	   5.6531234923883176e+00	
   1.2406759208006090e+01	   5.7308753673250195e+00	
   1.2854824848348523e+01	   5.4992566240925527e+00	
   1.3336497713581359e+01	   5.2737761867760682e+00	
   1.3952630169905378e+01	   5.3863117952370771e+00	
