"Time","Force 1 Monitor: Force 1 Monitor (N)"
2.6949999999999537,1.2357596735292841E-5
2.7049999999999534,1.235448407198352E-5
2.7149999999999532,1.2351389191728938E-5
2.727499999999953,1.2347567870181263E-5
2.7374999999999527,1.2344527081815475E-5
2.7474999999999525,1.2341511741708517E-5
2.7574999999999523,1.2338519008300878E-5
2.767499999999952,1.2335547373951205E-5
2.777499999999952,1.2332599099541474E-5
2.7899999999999516,1.2328944949377984E-5
2.7999999999999514,1.232604467645214E-5
2.809999999999951,1.2323167527782684E-5
2.819999999999951,1.2320310833328674E-5
2.8299999999999508,1.231747219032922E-5
2.8399999999999506,1.2314663210109043E-5
2.8499999999999504,1.2311860293666413E-5
2.86249999999995,1.2308396923740767E-5
2.87249999999995,1.230565737161457E-5
2.8824999999999497,1.2302922861064347E-5
2.8924999999999494,1.2300214504774251E-5
2.9024999999999492,1.2297526764535723E-5
2.912499999999949,1.2294856973171599E-5
2.9249999999999488,1.2291546645316782E-5
2.9349999999999485,1.228892071344102E-5
2.9449999999999483,1.2286313534657476E-5
2.954999999999948,1.2283724885833568E-5
2.964999999999948,1.2281155022897524E-5
2.9749999999999477,1.2278603539055684E-5
2.9874999999999474,1.2275440863636472E-5
2.997499999999947,1.2272930508637772E-5
3.007499999999947,1.2270438753635646E-5
3.017499999999947,1.2267965149138917E-5
3.0274999999999466,1.2265509258404867E-5
3.0374999999999464,1.2263070648098704E-5
3.049999999999946,1.22600482305671E-5
3.059999999999946,1.2257648551147148E-5
3.0699999999999457,1.2255266671752823E-5
3.0799999999999454,1.2252901307649936E-5
3.0899999999999452,1.225055304293678E-5
3.099999999999945,1.2248221426645806E-5
3.109999999999945,1.2245907172084963E-5
3.1224999999999445,1.2243036944427641E-5
3.1324999999999443,1.224075936803805E-5
3.142499999999944,1.22384979891881E-5
3.152499999999944,1.2236253041906335E-5
3.1624999999999437,1.2234026398153888E-5
3.1724999999999435,1.2231811729622194E-5
3.184999999999943,1.2229059267556233E-5
3.194999999999943,1.2226881355657088E-5
3.204999999999943,1.222471868514445E-5
3.2149999999999426,1.2222576009467936E-5
3.2249999999999424,1.2220443383936654E-5
3.234999999999942,1.221832506715772E-5
3.247499999999942,1.2215699098226914E-5
3.2574999999999417,1.2213614546835253E-5
3.2674999999999415,1.2211544596058952E-5
3.2774999999999412,1.2209490458920472E-5
3.287499999999941,1.2207448639155615E-5
3.297499999999941,1.2205422977833244E-5
3.3099999999999405,1.2202909722815677E-5
3.3199999999999403,1.2200915275937013E-5
3.32999999999994,1.2198934768191751E-5
3.33999999999994,1.2196968085137952E-5
3.3499999999999397,1.2195015259947973E-5
3.3599999999999395,1.2193076121869841E-5
3.3699999999999393,1.2191150696567112E-5
3.382499999999939,1.2188762123493579E-5
3.392499999999939,1.2186866861036034E-5
3.4024999999999386,1.2184984478469719E-5
3.4124999999999384,1.218311557213081E-5
3.422499999999938,1.2181259454671466E-5
3.432499999999938,1.2179416543317826E-5
3.4449999999999377,1.2177134434098106E-5
3.4549999999999375,1.2175318957732386E-5
3.4649999999999372,1.2173513650981192E-5
3.474999999999937,1.2171723620208922E-5
3.484999999999937,1.216994221962114E-5
3.4949999999999366,1.2168180451248083E-5
3.5074999999999363,1.2165992231811135E-5
3.517499999999936,1.216425864843538E-5
3.527499999999936,1.2162533267784395E-5
3.5374999999999357,1.2160819421770326E-5
3.5474999999999355,1.2159115035919982E-5
3.5574999999999353,1.2157424821399286E-5
3.569999999999935,1.2155328036790197E-5
3.579999999999935,1.2153663663460024E-5
3.5899999999999346,1.2152011199698624E-5
3.5999999999999344,1.215036968429561E-5
3.609999999999934,1.2148739491466352E-5
3.619999999999934,1.2147121022641541E-5
3.6324999999999337,1.21451124549912E-5
3.6424999999999335,1.2143518354750598E-5
3.6524999999999332,1.2141934546977041E-5
3.662499999999933,1.2140362490511802E-5
3.672499999999933,1.2138799863182342E-5
3.6824999999999326,1.2137249157849259E-5
3.6924999999999324,1.2135708357226023E-5
3.704999999999932,1.2133797203428036E-5
3.714999999999932,1.2132279942853693E-5
3.7249999999999317,1.2130772672149483E-5
3.7349999999999315,1.2129275881752964E-5
3.7449999999999313,1.2127789241555663E-5
3.754999999999931,1.2126312314824422E-5
3.767499999999931,1.2124480839056654E-5
3.7774999999999306,1.2123026430335568E-5
3.7874999999999304,1.2121581682407287E-5
3.79749999999993,1.212014698128039E-5
3.80749999999993,1.2118721673948372E-5
3.8174999999999297,1.2117306363876972E-5
3.8299999999999295,1.2115550187410857E-5
3.8399999999999292,1.2114155795801157E-5
3.849999999999929,1.2112770124905728E-5
3.859999999999929,1.2111394205051597E-5
3.8699999999999286,1.2110027216917872E-5
3.8799999999999284,1.2108669074443874E-5
3.892499999999928,1.2106985066292627E-5
3.902499999999928,1.2105647382983464E-5
3.9124999999999277,1.2104318412182217E-5
3.9224999999999275,1.2102998603668491E-5
3.9324999999999273,1.2101687426309716E-5
3.942499999999927,1.2100384871198689E-5
3.952499999999927,1.2099091043022587E-5
3.9649999999999266,1.2097484468183062E-5
3.9749999999999264,1.2096209115217829E-5
3.984999999999926,1.2094942148428461E-5
3.994999999999926,1.2093683026085724E-5
4.004999999999926,1.2092432411983355E-5
4.014999999999928,1.2091190388875269E-5
4.02749999999993,1.208964877444565E-5
4.037499999999931,1.208842414624203E-5
4.047499999999933,1.2087207717970758E-5
4.057499999999934,1.2085998656481295E-5
4.067499999999936,1.2084798258990018E-5
4.0774999999999375,1.2083605068023713E-5
4.0899999999999395,1.208212438998581E-5
4.099999999999941,1.2080948037983827E-5
4.109999999999943,1.2079779718519731E-5
4.119999999999944,1.2078618344813376E-5
4.129999999999946,1.2077464392029517E-5
4.139999999999947,1.2076317788101189E-5
4.152499999999949,1.2074895053841614E-5
4.162499999999951,1.2073764980690456E-5
4.172499999999952,1.207264191417696E-5
4.182499999999954,1.2071525885782756E-5
4.1924999999999555,1.2070416933164911E-5
4.202499999999957,1.2069315073208227E-5
4.212499999999959,1.2068219614875636E-5
4.224999999999961,1.2066860170264063E-5
4.234999999999962,1.2065780130028945E-5
4.244999999999964,1.206470696764863E-5
4.254999999999965,1.2063640238277216E-5
4.264999999999967,1.206258016099017E-5
4.274999999999968,1.2061526515056657E-5
4.28749999999997,1.2060218758549313E-5
4.297499999999972,1.2059179905591564E-5
4.3074999999999735,1.2058147245793675E-5
4.317499999999975,1.2057120527361688E-5
4.327499999999977,1.205610034529412E-5
4.337499999999978,1.2055086569723631E-5
4.34999999999998,1.2053827491712052E-5
4.359999999999982,1.2052827341722991E-5
4.369999999999983,1.2051833632383783E-5
4.379999999999985,1.2050845359965011E-5
4.389999999999986,1.2049862992443424E-5
4.399999999999988,1.204888651473985E-5
4.41249999999999,1.2047673827489411E-5
4.422499999999991,1.2046710460239687E-5
4.432499999999993,1.2045752723019605E-5
4.442499999999995,1.2044801151218634E-5
4.452499999999996,1.2043853813166412E-5
4.462499999999998,1.2042912690109544E-5
4.475,1.2041744050454792E-5
4.485000000000001,1.2040815269121386E-5
4.495000000000003,1.2039892076600535E-5
4.505000000000004,1.2038974038278496E-5
4.515000000000006,1.203806129898712E-5
4.5250000000000075,1.2037153696184882E-5
4.535000000000009,1.2036251594507524E-5
4.547500000000011,1.2035131193692736E-5
4.5575000000000125,1.203424095235025E-5
4.567500000000014,1.2033355561910676E-5
4.577500000000016,1.2032475197748658E-5
4.587500000000017,1.2031599814327483E-5
4.597500000000019,1.2030729275533105E-5
4.610000000000021,1.2029648264115951E-5
4.620000000000022,1.2028788832259413E-5
4.630000000000024,1.2027934334403902E-5
4.640000000000025,1.202708483065758E-5
4.650000000000027,1.202623963035029E-5
4.660000000000029,1.2025399253855888E-5
4.6725000000000305,1.202435530305903E-5
4.682500000000032,1.2023524963008646E-5
4.692500000000034,1.20226996011723E-5
4.702500000000035,1.2021878860457072E-5
4.712500000000037,1.2021062519720028E-5
4.722500000000038,1.2020250674583935E-5
4.73500000000004,1.201924214011883E-5
4.745000000000042,1.2018440334913613E-5
4.755000000000043,1.2017642780731448E-5
4.765000000000045,1.2016849601579698E-5
4.7750000000000465,1.2016060782266595E-5
4.785000000000048,1.2015276088307075E-5
4.79500000000005,1.2014495706652538E-5
4.807500000000052,1.2013525970459882E-5
4.817500000000053,1.201275496058494E-5
4.827500000000055,1.2011987898727931E-5
4.837500000000056,1.2011224794490196E-5
4.847500000000058,1.20104660815534E-5
4.857500000000059,1.2009711155075335E-5
4.870000000000061,1.2008773208159664E-5
4.880000000000063,1.2008027205879511E-5
4.8900000000000645,1.2007284936631629E-5
4.900000000000066,1.2006546829164252E-5
4.910000000000068,1.2005812502193506E-5
4.920000000000069,1.2005082029145649E-5
4.932500000000071,1.2004174155700073E-5
4.942500000000073,1.2003452195860724E-5
4.952500000000074,1.2002733776126933E-5
4.962500000000076,1.2002019289586999E-5
4.972500000000077,1.2001308393548104E-5
4.982500000000079,1.20006010914376E-5
4.995000000000081,1.1999721949978534E-5
5.0050000000000825,1.1999022748247315E-5
5.015000000000084,1.1998327188535016E-5
5.025000000000086,1.1997634886761372E-5
5.035000000000087,1.1996946189283975E-5
5.045000000000089,1.1996261163490817E-5
5.05500000000009,1.1995579205315426E-5
5.067500000000092,1.1994731858231746E-5
5.077500000000094,1.1994057814573598E-5
5.087500000000095,1.1993387050945E-5
5.097500000000097,1.199271968011679E-5
5.1075000000000985,1.1992055455830649E-5
5.1175000000001,1.1991394431614827E-5
5.130000000000102,1.1990572991120651E-5
5.140000000000104,1.1989919529215239E-5
5.150000000000105,1.1989269294943238E-5
5.160000000000107,1.1988622415481828E-5
5.170000000000108,1.1987978457368068E-5
5.18000000000011,1.198733771595333E-5
5.192500000000112,1.1986541197668232E-5
5.202500000000113,1.1985907427627435E-5
5.212500000000115,1.1985276778398348E-5
5.2225000000001165,1.1984649136422447E-5
5.232500000000118,1.1984024453590854E-5
5.24250000000012,1.1983402919672324E-5
5.255000000000122,1.1982630294442893E-5
5.265000000000123,1.1982015676399616E-5
5.275000000000125,1.1981403779633023E-5
5.285000000000126,1.1980794936271303E-5
5.295000000000128,1.198018901774892E-5
5.305000000000129,1.197958594551448E-5
5.317500000000131,1.1978836198379148E-5
5.327500000000133,1.1978239715608626E-5
5.3375000000001345,1.1977645948757896E-5
5.347500000000136,1.19770549172244E-5
5.357500000000138,1.1976464383586481E-5
5.367500000000139,1.1975881127539973E-5
5.377500000000141,1.1975298665200369E-5
5.390000000000143,1.197457425119973E-5
5.400000000000144,1.1973997724539365E-5
5.410000000000146,1.1973424106487988E-5
5.420000000000147,1.1972853238965592E-5
5.430000000000149,1.1972285179593627E-5
5.4400000000001505,1.197171861490939E-5
5.4525000000001524,1.1971016143693828E-5
5.462500000000154,1.1970456502077881E-5
5.472500000000156,1.1969898784726223E-5
5.482500000000157,1.1969344081119476E-5
5.492500000000159,1.1968792082415795E-5
5.50250000000016,1.196824259540021E-5
5.515000000000162,1.1967559361493868E-5
5.525000000000164,1.1967015817623022E-5
5.535000000000165,1.1966474758160104E-5
5.545000000000167,1.196593609483906E-5
5.5550000000001685,1.1965399495601457E-5
5.56500000000017,1.1964865984629708E-5
5.577500000000172,1.1964202249270272E-5
5.5875000000001736,1.196367395085616E-5
5.597500000000175,1.196314816994173E-5
5.607500000000177,1.1962624709844637E-5
5.617500000000178,1.196210362512935E-5
5.62750000000018,1.1961584910932576E-5
5.637500000000181,1.1961068744468898E-5
5.650000000000183,1.196042678375016E-5
5.660000000000185,1.195991600303402E-5
5.6700000000001864,1.19594073100001E-5
5.680000000000188,1.1958901028890753E-5
5.69000000000019,1.1958397059864124E-5
5.700000000000191,1.1957895255425658E-5
5.712500000000193,1.1957271285071892E-5
5.722500000000195,1.1956774737043984E-5
5.732500000000196,1.1956280352276888E-5
5.742500000000198,1.1955788197463897E-5
5.752500000000199,1.195529832568767E-5
5.762500000000201,1.1954810645171484E-5
5.775000000000203,1.1954204088529713E-5
5.785000000000204,1.1953721376667401E-5
5.795000000000206,1.1953240569840032E-5
5.8050000000002075,1.1952762310975395E-5
5.815000000000209,1.1952285964824428E-5
5.825000000000211,1.1951811890075275E-5
5.837500000000213,1.1951222229540554E-5
5.847500000000214,1.1950752939068826E-5
5.857500000000216,1.1950285666264002E-5
5.867500000000217,1.1949820520597834E-5
5.877500000000219,1.1949357255026787E-5
5.8875000000002204,1.1948896279206487E-5
5.897500000000222,1.1948437226166654E-5
5.910000000000224,1.1947866433018408E-5
5.9200000000002255,1.1947412026325577E-5
5.930000000000227,1.1946959743481073E-5
5.940000000000229,1.1946508253522992E-5
5.95000000000023,1.1946061171124802E-5
5.960000000000232,1.1945614922943418E-5
5.972500000000234,1.1945059669746749E-5
5.982500000000235,1.1944619637821247E-5
5.992500000000237,1.1944177978511555E-5
6.002500000000238,1.194373998116434E-5
6.01250000000024,1.1943304062972358E-5
6.0225000000002415,1.1942870028341333E-5
6.0350000000002435,1.1942330225980745E-5
6.045000000000245,1.19419004406209E-5
6.055000000000247,1.1941472643196794E-5
6.065000000000248,1.1941046740033759E-5
6.07500000000025,1.1940622764336323E-5
6.085000000000251,1.194020061399576E-5
6.097500000000253,1.1939675579271393E-5
6.107500000000255,1.1939257537446391E-5
6.117500000000256,1.1938841545908418E-5
6.127500000000258,1.1938427141403507E-5
6.1375000000002595,1.193801476979759E-5
6.147500000000261,1.1937604154342657E-5
6.160000000000263,1.1937093334075299E-5
6.170000000000265,1.1936686863983248E-5
6.180000000000266,1.193628213951129E-5
6.190000000000268,1.1935879227730765E-5
6.200000000000269,1.1935478058588877E-5
6.210000000000271,1.1935078602154182E-5
6.220000000000272,1.1934680926954393E-5
6.232500000000274,1.1934186326371109E-5
6.242500000000276,1.1933792632223668E-5
6.2525000000002775,1.1933400679904133E-5
6.262500000000279,1.1933010372650942E-5
6.272500000000281,1.193262182001469E-5
6.282500000000282,1.1932234983793337E-5
6.295000000000284,1.1931753826193529E-5
6.305000000000286,1.193137078288737E-5
6.315000000000287,1.193098939120969E-5
6.325000000000289,1.1930609616050314E-5
6.33500000000029,1.1930231536999195E-5
6.345000000000292,1.1929855186104337E-5
6.357500000000294,1.1929387006553417E-5
6.3675000000002955,1.1929014232071227E-5
6.377500000000297,1.1928643072415136E-5
6.387500000000299,1.1928273676010526E-5
6.3975000000003,1.1927905820443113E-5
6.407500000000302,1.1927539751067988E-5
6.420000000000304,1.1927084255390767E-5
6.430000000000305,1.1926721648484972E-5
6.440000000000307,1.1926360610828783E-5
6.450000000000308,1.1926001142817161E-5
6.46000000000031,1.192564317647886E-5
6.4700000000003115,1.1925286880291195E-5
6.480000000000313,1.192493216547662E-5
6.492500000000315,1.1924490872019528E-5
6.502500000000317,1.192413958209524E-5
6.512500000000318,1.1923789858364428E-5
6.52250000000032,1.1923441587405555E-5
6.532500000000321,1.1923096252644324E-5
6.542500000000323,1.1922750082436465E-5
6.555000000000325,1.1922320405924125E-5
6.565000000000326,1.192197805271263E-5
6.575000000000328,1.192163812191832E-5
6.5850000000003295,1.192129891051191E-5
6.595000000000331,1.1920961547035199E-5
6.605000000000333,1.1920624016937333E-5
6.617500000000335,1.1920207220379776E-5
6.627500000000336,1.1919874741978486E-5
6.637500000000338,1.1919543793822264E-5
6.647500000000339,1.1919214001646005E-5
6.657500000000341,1.1918887387468362E-5
6.667500000000342,1.1918557963026485E-5
6.680000000000344,1.1918152148984978E-5
6.690000000000346,1.1917828436814768E-5
6.7000000000003475,1.1917506284007501E-5
6.710000000000349,1.1917184986690016E-5
6.720000000000351,1.191686550867244E-5
6.730000000000352,1.1916547468416276E-5
6.740000000000354,1.1916230616716725E-5
6.752500000000356,1.1915836685793785E-5
6.762500000000357,1.1915522684293268E-5
6.772500000000359,1.191521050716783E-5
6.78250000000036,1.1914899423764313E-5
6.792500000000362,1.1914591149613427E-5
6.8025000000003635,1.1914281607861258E-5
6.815000000000365,1.1913897717962226E-5
6.825000000000367,1.1913591241703934E-5
6.835000000000369,1.1913288966419809E-5
6.84500000000037,1.1912986567862148E-5
6.855000000000372,1.191268472168839E-5
6.865000000000373,1.1912385153284276E-5
6.877500000000375,1.1912010994986043E-5
6.887500000000377,1.1911714839894684E-5
6.897500000000378,1.191141821555769E-5
6.90750000000038,1.191112371908126E-5
6.9175000000003815,1.1910830701573514E-5
6.927500000000383,1.1910538084078828E-5
6.940000000000385,1.1910174750527362E-5
6.9500000000003865,1.1909885504470602E-5
6.960000000000388,1.1909597930864263E-5
6.97000000000039,1.1909310849781439E-5
6.980000000000391,1.1909025320198541E-5
6.990000000000393,1.1908742217387516E-5
7.002500000000395,1.1908387542818361E-5
7.012500000000396,1.1908105872304767E-5
7.022500000000398,1.1907825320235447E-5
7.032500000000399,1.190754636037631E-5
7.042500000000401,1.1907268221679445E-5
7.052500000000403,1.190699195959581E-5
7.062500000000404,1.1906716247251936E-5
7.075000000000406,1.1906373481280046E-5
7.085000000000408,1.1906100148936162E-5
7.095000000000409,1.1905828394392362E-5
7.105000000000411,1.190555809086482E-5
7.115000000000412,1.1905288538793378E-5
7.125000000000414,1.1905020378527605E-5
7.137500000000416,1.1904686866127872E-5
7.147500000000417,1.190442147975947E-5
