"Time","Force 1 Monitor: Force 1 Monitor (N)"
0.8974999999999919,3.219274692111597E-4
0.8999999999999918,3.218730458677875E-4
0.9024999999999918,3.218191129023771E-4
0.9049999999999917,3.217652331132443E-4
0.9074999999999916,3.2171198561291374E-4
0.9099999999999916,3.2165917213760307E-4
0.9124999999999915,3.2160723826660725E-4
0.9149999999999915,3.2155507855740516E-4
0.9174999999999914,3.21503929162974E-4
0.9199999999999914,3.2145227678880104E-4
0.9224999999999913,3.2140189057231004E-4
0.9249999999999913,3.2135176752538097E-4
0.9274999999999912,3.2130209766549205E-4
0.9299999999999912,3.2125283365016415E-4
0.9324999999999911,3.212038764129577E-4
0.9349999999999911,3.2115579306546936E-4
0.937499999999991,3.211079333944499E-4
0.939999999999991,3.2106036124280733E-4
0.9424999999999909,3.210134484009791E-4
0.9449999999999908,3.209668815616646E-4
0.9474999999999908,3.2092069381292013E-4
0.9499999999999907,3.2087510388905673E-4
0.9524999999999907,3.2083005432631935E-4
0.9549999999999906,3.207855271880946E-4
0.9574999999999906,3.2074139363505227E-4
0.9599999999999905,3.2069779169675947E-4
0.9624999999999905,3.2065447068972154E-4
0.9649999999999904,3.206118441231512E-4
0.9674999999999904,3.2056961171880586E-4
0.9699999999999903,3.205276158172819E-4
0.9724999999999903,3.204866538676337E-4
0.9749999999999902,3.2044587046738446E-4
0.9774999999999902,3.2040558162590353E-4
0.9799999999999901,3.2036568290946246E-4
0.98249999999999,3.20326034657179E-4
0.98499999999999,3.202868585344736E-4
0.9874999999999899,3.202488060809511E-4
0.9899999999999899,3.2021073204225974E-4
0.9924999999999898,3.20173373302337E-4
0.9949999999999898,3.201358620736906E-4
0.9974999999999897,3.2009921749412515E-4
0.9999999999999897,3.2006317593533633E-4
1.0024999999999897,3.200272897111308E-4
1.0049999999999897,3.199919844303103E-4
1.0074999999999896,3.1995721572489563E-4
1.0099999999999896,3.19922928710134E-4
1.0124999999999895,3.19888882146793E-4
1.0149999999999895,3.1985535385583913E-4
1.0174999999999894,3.198221823319009E-4
1.0199999999999894,3.19789753792281E-4
1.0224999999999893,3.1975748796265167E-4
1.0249999999999893,3.1972584359157174E-4
1.0274999999999892,3.1969426326926276E-4
1.0299999999999891,3.19663177383716E-4
1.032499999999989,3.1963301048047103E-4
1.034999999999989,3.196029067042798E-4
1.037499999999989,3.1957331027223805E-4
1.039999999999989,3.1954406397186004E-4
1.0424999999999889,3.195151658661967E-4
1.0449999999999888,3.194872291487248E-4
1.0474999999999888,3.194595012455708E-4
1.0499999999999887,3.1943192850486963E-4
1.0524999999999887,3.1940577244971E-4
1.0549999999999886,3.193786816382282E-4
1.0574999999999886,3.1935357076935905E-4
1.0599999999999885,3.193276710109964E-4
1.0624999999999885,3.1930342070779266E-4
1.0649999999999884,3.192788067155275E-4
1.0674999999999883,3.192556492467585E-4
1.0699999999999883,3.192327158355347E-4
